14,0 24.340.960 2 12.170.480,0 12.170.480,0 8.489.920 15.851.040 5.205.097,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.116.896 2 8.058.448,0 8.058.448,0 8.054.816 8.062.080 5.136,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.711.040 2 15.855.520,0 15.855.520,0 15.852.512 15.858.528 4.254,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 15.919.008 2 7.959.504,0 7.959.504,0 7.956.384 7.962.624 4.412,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.715.072 2 15.857.536,0 15.857.536,0 15.855.104 15.859.968 3.439,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
11,0 16.110.688 2 8.055.344,0 8.055.344,0 8.055.200 8.055.488 203,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.103.680 2 8.051.840,0 8.051.840,0 8.049.088 8.054.592 3.891,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.107.776 2 8.053.888,0 8.053.888,0 8.052.544 8.055.232 1.900,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.116.992 2 8.058.496,0 8.058.496,0 8.055.360 8.061.632 4.435,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
15,0 25.343.904 2 12.671.952,0 12.671.952,0 8.748.384 16.595.520 5.548.763,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 16.112.960 2 8.056.480,0 8.056.480,0 8.056.096 8.056.864 543,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
17,0 31.716.000 2 15.858.000,0 15.858.000,0 15.855.840 15.860.160 3.054,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.713.664 2 15.856.832,0 15.856.832,0 15.853.536 15.860.128 4.661,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
14,0 15.912.096 2 7.956.048,0 7.956.048,0 7.955.232 7.956.864 1.154,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)
16,0 31.714.976 2 15.857.488,0 15.857.488,0 15.855.616 15.859.360 2.647,0 CUDA_KERNEL srad_cuda_1(float *, float *, float *, float *, float *, float *, int, int, float)

Mean: 11505548.268907564
Standard Deviation: 4440865.793275962
