8,0 799.870.688 6.000 133.311,0 128.928,0 127.552 2.642.976 61.153,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 805.071.008 6.000 134.178,0 129.472,0 128.096 2.219.200 44.935,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 792.137.568 6.000 132.022,0 129.536,0 128.256 935.744 12.918,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 803.275.904 6.000 133.879,0 129.920,0 128.608 1.859.968 33.247,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.785.376 6.000 133.297,0 129.760,0 128.416 2.141.536 33.601,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 805.071.488 6.000 134.178,0 130.688,0 129.376 349.184 20.769,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.392.384 6.000 133.065,0 129.184,0 127.872 1.978.208 35.137,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 827.975.328 6.000 137.995,0 130.048,0 128.640 2.402.016 52.557,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.653.728 6.000 133.775,0 129.536,0 128.320 1.863.200 36.615,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.233.344 6.000 132.872,0 130.176,0 128.832 959.648 20.365,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 804.282.752 6.000 134.047,0 130.432,0 129.280 2.145.888 37.435,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.023.360 6.000 133.670,0 129.536,0 128.032 1.998.272 39.351,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.364.256 6.000 133.394,0 129.632,0 128.288 1.661.440 31.028,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.857.440 6.000 132.976,0 130.048,0 128.672 1.841.248 27.293,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.116.096 6.000 132.519,0 129.344,0 127.808 349.184 20.417,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 788.616.512 6.000 131.436,0 128.320,0 127.008 1.115.072 22.113,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.580.896 6.000 133.430,0 129.632,0 128.256 1.529.152 30.262,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.143.296 6.000 133.690,0 129.824,0 128.416 348.096 21.080,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 787.897.472 6.000 131.316,0 128.800,0 127.392 342.080 17.002,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 805.075.104 6.000 134.179,0 130.496,0 129.280 350.528 23.676,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.151.328 6.000 133.358,0 129.728,0 128.352 1.611.712 30.511,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 791.894.752 6.000 131.982,0 127.488,0 125.952 3.156.608 52.229,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.558.112 6.000 133.259,0 129.792,0 128.416 1.235.072 24.271,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 808.643.904 6.000 134.774,0 130.080,0 128.736 1.172.640 25.414,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 792.666.464 6.000 132.111,0 129.984,0 128.704 191.200 7.737,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 791.401.088 6.000 131.900,0 128.096,0 126.976 353.248 23.788,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 818.270.176 6.000 136.378,0 129.760,0 128.512 2.041.088 47.209,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 794.389.056 6.000 132.398,0 129.312,0 128.000 1.535.936 29.343,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 806.170.176 6.000 134.361,0 129.280,0 127.872 2.007.072 41.721,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 830.269.888 6.000 138.378,0 129.984,0 128.576 1.973.728 44.977,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 792.666.304 6.000 132.111,0 129.024,0 127.680 1.120.224 23.427,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.665.760 6.000 132.944,0 128.704,0 127.456 1.984.960 35.166,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.569.760 6.000 132.595,0 129.552,0 128.352 351.136 20.927,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.039.840 6.000 133.173,0 129.376,0 128.160 1.622.848 28.655,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.422.784 6.000 132.903,0 129.120,0 127.744 347.360 23.695,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.037.184 6.000 133.006,0 130.144,0 128.768 364.800 19.467,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 794.942.688 6.000 132.490,0 129.760,0 128.256 343.328 17.573,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.432.704 6.000 133.072,0 128.832,0 127.552 1.121.440 27.104,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 845.006.720 6.000 140.834,0 129.792,0 128.576 3.282.880 57.057,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 826.958.144 6.000 137.826,0 129.664,0 128.128 1.106.176 37.913,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 818.694.176 6.000 136.449,0 128.992,0 127.328 1.092.736 36.034,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.517.856 6.000 133.086,0 129.056,0 127.744 1.649.920 31.128,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.851.584 6.000 132.641,0 129.408,0 128.096 2.029.536 31.278,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.825.504 6.000 132.970,0 129.664,0 128.384 1.859.840 27.719,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.132.448 6.000 133.188,0 129.008,0 127.680 3.675.872 53.679,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.409.184 6.000 132.901,0 130.048,0 128.736 921.888 19.174,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.458.112 6.000 133.743,0 130.112,0 128.704 369.088 23.032,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 790.620.160 6.000 131.770,0 128.928,0 127.616 927.520 19.767,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 791.864.288 6.000 131.977,0 129.152,0 127.840 1.111.360 20.437,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.062.048 6.000 133.177,0 129.600,0 128.448 339.808 22.802,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 810.405.152 6.000 135.067,0 129.728,0 128.288 1.940.544 34.736,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.513.824 6.000 132.752,0 129.344,0 128.160 2.065.632 33.692,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.821.984 6.000 133.137,0 129.280,0 128.000 352.000 23.048,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 790.536.672 6.000 131.756,0 128.992,0 127.424 345.088 19.747,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.661.408 6.000 132.610,0 129.216,0 127.936 1.817.472 28.406,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.737.344 6.000 132.956,0 129.440,0 128.224 1.992.608 31.786,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 793.696.480 6.000 132.282,0 129.376,0 128.128 1.979.328 29.656,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 792.367.904 6.000 132.061,0 129.248,0 127.904 342.880 18.593,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.182.496 6.000 133.197,0 129.472,0 128.000 1.975.712 32.408,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.537.472 6.000 132.756,0 129.120,0 127.840 928.192 23.304,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 835.564.000 6.000 139.260,0 130.304,0 128.704 2.123.392 44.808,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.234.368 6.000 133.039,0 128.800,0 127.520 2.295.744 36.857,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 806.268.768 6.000 134.378,0 130.624,0 129.312 355.456 21.188,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.850.784 6.000 133.808,0 129.792,0 128.480 346.464 20.225,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.859.840 6.000 133.476,0 129.168,0 127.616 353.632 18.811,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.632.032 6.000 132.605,0 129.376,0 127.712 353.248 21.015,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 793.554.208 6.000 132.259,0 129.120,0 127.648 368.128 19.896,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 794.539.328 6.000 132.423,0 128.960,0 127.680 1.865.952 30.466,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.917.632 6.000 133.152,0 129.888,0 128.480 345.824 20.911,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 804.529.248 6.000 134.088,0 129.440,0 128.032 356.832 23.427,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.120.160 6.000 132.520,0 129.344,0 128.064 342.592 17.919,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 793.379.008 6.000 132.229,0 129.312,0 128.064 340.288 19.093,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 813.073.824 6.000 135.512,0 129.664,0 128.256 1.497.408 28.327,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.582.208 6.000 132.597,0 129.216,0 127.872 3.198.688 43.981,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.459.968 6.000 133.410,0 129.504,0 128.224 351.808 23.608,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.565.632 6.000 132.760,0 129.888,0 128.416 347.392 17.493,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.279.456 6.000 133.713,0 129.952,0 128.416 1.167.200 25.362,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.894.528 6.000 132.815,0 129.504,0 128.128 349.888 19.087,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.502.400 6.000 132.583,0 129.120,0 127.776 2.054.464 31.561,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.802.848 6.000 132.633,0 128.960,0 127.584 353.920 21.411,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.614.336 6.000 133.102,0 129.760,0 128.320 922.496 23.034,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 790.258.112 6.000 131.709,0 128.160,0 127.008 356.032 20.985,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.246.752 6.000 133.707,0 130.048,0 128.416 351.104 23.779,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.778.752 6.000 132.629,0 128.992,0 127.392 1.161.568 24.863,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 791.169.888 6.000 131.861,0 129.152,0 127.616 2.004.928 34.109,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 793.976.096 6.000 132.329,0 129.184,0 127.904 2.023.328 31.269,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 803.326.048 6.000 133.887,0 129.376,0 127.904 3.705.408 51.887,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.146.624 6.000 132.524,0 129.472,0 128.128 1.204.384 23.923,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 792.659.904 6.000 132.110,0 129.632,0 128.352 1.715.584 22.080,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 794.011.328 6.000 132.335,0 129.824,0 128.512 1.123.104 20.371,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.498.208 6.000 133.749,0 130.080,0 128.768 346.208 23.237,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.441.248 6.000 132.573,0 128.992,0 127.520 351.008 20.977,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.497.280 6.000 132.749,0 129.312,0 127.936 1.638.368 28.721,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 794.951.872 6.000 132.492,0 129.280,0 127.872 1.322.496 25.134,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.598.208 6.000 132.599,0 129.568,0 128.352 2.005.504 29.060,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.481.536 6.000 133.746,0 130.624,0 128.960 1.124.448 22.272,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 784.071.136 6.000 130.678,0 127.648,0 126.592 342.560 18.656,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 810.039.264 6.000 135.006,0 130.336,0 128.928 2.007.328 37.671,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.741.280 6.000 133.790,0 129.984,0 128.640 2.060.320 40.573,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 793.507.104 6.000 132.251,0 128.768,0 127.520 2.008.064 36.479,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 803.037.920 6.000 133.839,0 130.304,0 128.768 359.424 21.363,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 804.031.776 6.000 134.005,0 130.208,0 128.896 351.840 23.893,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 792.412.640 6.000 132.068,0 129.120,0 127.712 343.584 19.557,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 805.440.192 6.000 134.240,0 129.632,0 128.384 2.036.736 32.789,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.936.320 6.000 133.322,0 129.312,0 127.712 913.056 25.362,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.879.328 6.000 132.979,0 129.856,0 128.512 344.800 19.004,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.882.176 6.000 133.313,0 129.376,0 127.968 361.280 21.615,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.356.256 6.000 133.559,0 130.112,0 128.352 1.757.664 30.841,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 793.788.576 6.000 132.298,0 129.632,0 128.320 342.784 17.439,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 787.555.904 6.000 131.259,0 128.128,0 126.752 2.037.056 32.697,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 793.302.048 6.000 132.217,0 129.536,0 128.096 344.416 17.880,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.622.816 6.000 132.770,0 129.056,0 127.904 1.994.848 31.768,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.038.848 6.000 133.673,0 130.304,0 129.088 1.987.712 32.351,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.099.712 6.000 132.683,0 129.344,0 127.968 1.661.952 26.016,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 794.696.480 6.000 132.449,0 129.248,0 128.064 354.304 20.718,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 803.650.816 6.000 133.941,0 129.888,0 128.480 1.913.344 34.394,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.040.640 6.000 133.006,0 129.344,0 128.064 2.462.048 36.812,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 809.972.320 6.000 134.995,0 130.144,0 128.800 360.896 27.863,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 807.939.168 6.000 134.656,0 129.824,0 128.576 361.408 27.724,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.195.808 6.000 133.032,0 128.640,0 127.168 1.099.232 21.030,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.566.752 6.000 132.761,0 129.184,0 127.936 353.632 21.412,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.396.096 6.000 133.399,0 128.896,0 127.200 2.056.704 41.274,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 794.963.744 6.000 132.494,0 129.408,0 128.032 361.792 20.182,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 803.285.824 6.000 133.881,0 128.160,0 126.720 358.144 29.456,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.081.376 6.000 132.680,0 129.120,0 127.808 935.072 23.418,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 803.498.720 6.000 133.916,0 129.376,0 127.872 1.123.744 29.475,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.642.976 6.000 132.773,0 129.536,0 128.128 2.135.808 31.187,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.113.120 6.000 133.518,0 129.440,0 128.320 1.994.752 33.556,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.776.640 6.000 132.962,0 129.856,0 128.544 1.205.280 23.566,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.043.488 6.000 133.507,0 130.176,0 128.992 2.020.608 33.236,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 808.333.632 6.000 134.722,0 129.920,0 128.480 2.189.568 43.769,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.906.208 6.000 132.651,0 129.472,0 128.160 345.216 19.248,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 805.321.472 6.000 134.220,0 128.832,0 127.680 344.736 28.667,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.593.120 6.000 132.765,0 130.112,0 128.768 353.504 18.774,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 813.694.496 6.000 135.615,0 129.824,0 128.640 2.172.256 47.878,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 808.441.760 6.000 134.740,0 129.280,0 127.808 1.715.904 37.506,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 804.384.512 6.000 134.064,0 129.344,0 128.032 1.999.616 37.596,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.942.848 6.000 133.490,0 129.408,0 128.064 3.692.448 51.142,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.297.888 6.000 133.049,0 129.536,0 128.224 1.993.664 30.778,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.549.536 6.000 133.091,0 129.856,0 128.480 1.993.152 30.822,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 794.299.264 6.000 132.383,0 128.928,0 127.552 1.273.536 24.487,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.037.536 6.000 132.672,0 129.568,0 128.320 1.991.968 30.667,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 807.296.256 6.000 134.549,0 129.088,0 127.872 2.041.536 41.981,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.535.488 6.000 132.589,0 129.600,0 128.320 928.544 20.180,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 805.449.728 6.000 134.241,0 129.984,0 128.512 1.991.488 34.387,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 807.105.280 6.000 134.517,0 130.208,0 128.992 356.928 23.630,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.657.152 6.000 132.609,0 129.664,0 128.256 2.009.024 29.118,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.403.008 6.000 133.733,0 129.568,0 128.000 1.126.560 29.353,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 804.518.240 6.000 134.086,0 130.272,0 128.992 3.252.896 50.753,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 793.964.704 6.000 132.327,0 129.024,0 127.616 342.016 19.725,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 794.612.320 6.000 132.435,0 129.344,0 128.128 340.640 17.089,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.449.056 6.000 133.408,0 129.216,0 127.968 2.142.304 42.415,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 807.943.008 6.000 134.657,0 130.016,0 128.832 362.592 26.869,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.242.656 6.000 133.040,0 129.472,0 128.064 350.368 21.278,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 808.393.312 6.000 134.732,0 130.304,0 129.056 1.665.376 34.187,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 812.132.800 6.000 135.355,0 129.696,0 128.448 933.728 30.642,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.024.544 6.000 133.004,0 129.568,0 128.128 2.012.288 33.673,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.609.856 6.000 133.435,0 129.472,0 128.160 348.992 24.762,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.777.792 6.000 132.963,0 129.840,0 128.192 344.992 19.268,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 826.395.456 6.000 137.732,0 128.352,0 126.848 1.105.408 41.100,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.253.728 6.000 133.209,0 129.632,0 128.064 2.060.800 33.357,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.606.784 6.000 133.267,0 129.088,0 127.840 2.004.992 35.359,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.269.536 6.000 133.544,0 128.992,0 127.808 2.005.504 36.021,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.949.536 6.000 133.824,0 129.856,0 128.512 1.636.064 31.630,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.219.072 6.000 133.203,0 129.536,0 128.064 1.701.120 29.987,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.397.024 6.000 132.899,0 129.600,0 128.128 2.030.400 32.400,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.537.632 6.000 133.589,0 130.048,0 128.736 353.920 22.909,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.440.672 6.000 132.740,0 129.344,0 128.192 347.200 21.540,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 808.924.000 6.000 134.820,0 129.920,0 128.736 2.061.024 50.646,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 803.648.448 6.000 133.941,0 130.848,0 129.376 1.866.176 31.352,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.320.320 6.000 133.053,0 129.856,0 128.480 1.088.768 23.443,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.167.392 6.000 132.527,0 128.576,0 127.392 1.998.720 40.629,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.895.136 6.000 133.815,0 129.792,0 128.128 2.020.864 41.017,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.255.904 6.000 132.709,0 129.632,0 128.160 355.968 20.368,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 806.019.328 6.000 134.336,0 130.400,0 128.736 1.641.088 29.362,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.208.096 6.000 132.868,0 129.344,0 128.064 2.119.168 32.554,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.379.392 6.000 133.229,0 129.376,0 127.936 1.923.744 32.685,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.853.344 6.000 132.975,0 129.408,0 128.224 1.498.112 27.640,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 793.762.496 6.000 132.293,0 129.696,0 128.352 344.992 18.553,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.666.944 6.000 132.611,0 129.056,0 127.680 349.216 22.581,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 806.857.664 6.000 134.476,0 131.008,0 129.696 2.023.328 30.552,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 803.205.248 6.000 133.867,0 130.688,0 129.344 352.928 20.546,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.310.848 6.000 133.051,0 129.024,0 127.392 2.495.520 38.392,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
