5,0 25.415.424 100 254.154,0 223.184,0 181.792 346.496 67.333,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 26.786.400 100 267.864,0 225.824,0 181.952 344.608 62.914,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 31.828.992 100 318.289,0 343.968,0 220.928 346.368 49.103,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.349.440 100 253.494,0 224.960,0 184.160 346.208 66.407,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.435.552 100 344.355,0 344.544,0 341.984 346.176 995,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.390.880 100 343.908,0 343.824,0 342.016 346.080 907,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 28.217.376 100 282.173,0 230.928,0 208.576 345.440 59.467,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 28.339.680 100 283.396,0 342.048,0 214.080 345.760 63.533,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.329.248 100 343.292,0 343.232,0 341.632 345.504 766,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 33.798.944 100 337.989,0 344.608,0 230.880 347.264 26.700,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 26.109.408 100 261.094,0 224.768,0 205.472 346.464 60.702,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 24.154.624 100 241.546,0 224.048,0 180.512 345.856 61.765,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.462.144 100 344.621,0 344.624,0 342.432 346.752 862,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 32.971.616 100 329.716,0 344.656,0 221.472 347.904 39.589,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.407.264 100 344.072,0 344.064,0 342.272 345.696 848,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.426.400 100 344.264,0 344.256,0 342.208 346.112 872,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 30.306.976 100 303.069,0 344.128,0 222.080 346.688 56.864,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 31.308.832 100 313.088,0 344.064,0 221.152 347.584 52.423,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.228.160 100 252.281,0 256.112,0 181.920 346.016 64.751,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 27.515.104 100 275.151,0 228.704,0 220.768 346.528 59.154,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 31.628.448 100 316.284,0 343.936,0 221.536 346.144 50.334,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
