14,0 65.663.936 100 656.639,0 577.920,0 469.472 892.928 174.215,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 69.520.384 100 695.203,0 582.208,0 472.576 893.248 163.809,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 82.558.336 100 825.583,0 890.896,0 573.216 893.024 125.970,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 65.722.592 100 657.225,0 583.248,0 476.416 893.376 171.521,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 89.134.784 100 891.347,0 891.248,0 889.344 896.352 1.135,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 89.132.128 100 891.321,0 891.376,0 889.504 892.960 792,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 73.373.792 100 733.737,0 598.640,0 544.416 892.672 155.106,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 73.613.536 100 736.135,0 889.008,0 555.904 892.640 164.844,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 89.147.552 100 891.475,0 891.408,0 889.536 893.184 850,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 87.522.112 100 875.221,0 890.912,0 583.904 894.112 66.542,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 67.447.488 100 674.474,0 582.944,0 537.152 893.184 157.328,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 62.589.536 100 625.895,0 581.056,0 473.632 892.544 159.315,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 89.145.472 100 891.454,0 891.472,0 889.216 896.064 991,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 85.351.904 100 853.519,0 891.168,0 575.520 893.760 100.658,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 89.142.912 100 891.429,0 891.424,0 889.888 892.992 703,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 89.141.280 100 891.412,0 891.520,0 889.536 893.600 815,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 78.356.640 100 783.566,0 890.384,0 576.224 893.664 147.450,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
16,0 80.758.016 100 807.580,0 890.736,0 575.264 893.184 138.088,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
14,0 65.710.016 100 657.100,0 668.304,0 471.936 894.016 167.633,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 71.158.784 100 711.587,0 581.984,0 573.280 893.280 154.115,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 82.004.032 100 820.040,0 890.800,0 576.768 893.248 130.592,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
