3,0 14.184.576 2 7.092.288,0 7.092.288,0 6.045.248 8.139.328 1.480.738,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.293.152 2 8.146.576,0 8.146.576,0 8.124.736 8.168.416 30.886,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.263.904 2 8.131.952,0 8.131.952,0 8.119.456 8.144.448 17.672,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.249.952 2 8.124.976,0 8.124.976,0 8.102.848 8.147.104 31.293,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 16.258.080 2 8.129.040,0 8.129.040,0 8.098.496 8.159.584 43.195,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.254.016 2 8.127.008,0 8.127.008,0 8.105.632 8.148.384 30.230,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.263.616 2 8.131.808,0 8.131.808,0 8.113.088 8.150.528 26.474,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.261.536 2 8.130.768,0 8.130.768,0 8.100.672 8.160.864 42.562,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.225.536 2 8.112.768,0 8.112.768,0 8.095.200 8.130.336 24.844,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.264.096 2 8.132.048,0 8.132.048,0 8.113.280 8.150.816 26.542,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.268.512 2 8.134.256,0 8.134.256,0 8.122.464 8.146.048 16.676,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.265.152 2 8.132.576,0 8.132.576,0 8.116.352 8.148.800 22.944,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.305.504 2 8.152.752,0 8.152.752,0 8.132.768 8.172.736 28.261,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.287.456 2 8.143.728,0 8.143.728,0 8.113.504 8.173.952 42.743,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.254.240 2 8.127.120,0 8.127.120,0 8.121.344 8.132.896 8.168,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.267.520 2 8.133.760,0 8.133.760,0 8.127.008 8.140.512 9.548,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.223.488 2 8.111.744,0 8.111.744,0 8.106.400 8.117.088 7.557,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.213.760 2 8.106.880,0 8.106.880,0 8.091.584 8.122.176 21.631,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.248.960 2 8.124.480,0 8.124.480,0 8.103.200 8.145.760 30.094,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.236.608 2 8.118.304,0 8.118.304,0 8.105.280 8.131.328 18.418,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.235.520 2 8.117.760,0 8.117.760,0 8.104.864 8.130.656 18.237,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.252.416 2 8.126.208,0 8.126.208,0 8.120.640 8.131.776 7.874,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 16.222.432 2 8.111.216,0 8.111.216,0 8.093.280 8.129.152 25.365,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.293.920 2 8.146.960,0 8.146.960,0 8.138.880 8.155.040 11.426,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.258.176 2 8.129.088,0 8.129.088,0 8.111.872 8.146.304 24.347,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.267.136 2 8.133.568,0 8.133.568,0 8.124.032 8.143.104 13.485,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.264.864 2 8.132.432,0 8.132.432,0 8.113.056 8.151.808 27.401,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.274.720 2 8.137.360,0 8.137.360,0 8.121.888 8.152.832 21.880,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.276.544 2 8.138.272,0 8.138.272,0 8.129.792 8.146.752 11.992,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.286.592 2 8.143.296,0 8.143.296,0 8.124.960 8.161.632 25.931,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 16.247.488 2 8.123.744,0 8.123.744,0 8.109.120 8.138.368 20.681,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.256.576 2 8.128.288,0 8.128.288,0 8.101.376 8.155.200 38.059,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.251.104 2 8.125.552,0 8.125.552,0 8.097.472 8.153.632 39.711,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.246.784 2 8.123.392,0 8.123.392,0 8.116.640 8.130.144 9.548,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.292.032 2 8.146.016,0 8.146.016,0 8.134.816 8.157.216 15.839,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.265.760 2 8.132.880,0 8.132.880,0 8.109.600 8.156.160 32.922,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
6,0 22.911.008 2 11.455.504,0 11.455.504,0 8.119.136 14.791.872 4.718.336,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.222.592 2 8.111.296,0 8.111.296,0 8.110.624 8.111.968 950,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.256.832 2 8.128.416,0 8.128.416,0 8.111.360 8.145.472 24.120,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.244.800 2 8.122.400,0 8.122.400,0 8.109.824 8.134.976 17.785,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 16.229.536 2 8.114.768,0 8.114.768,0 8.110.048 8.119.488 6.675,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 16.288.672 2 8.144.336,0 8.144.336,0 8.126.208 8.162.464 25.636,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.273.856 2 8.136.928,0 8.136.928,0 8.123.968 8.149.888 18.328,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.308.352 2 8.154.176,0 8.154.176,0 8.134.912 8.173.440 27.243,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.248.448 2 8.124.224,0 8.124.224,0 8.116.320 8.132.128 11.177,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.234.144 2 8.117.072,0 8.117.072,0 8.111.168 8.122.976 8.349,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
4,0 16.259.168 2 8.129.584,0 8.129.584,0 8.111.104 8.148.064 26.134,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)
5,0 16.274.944 2 8.137.472,0 8.137.472,0 8.110.496 8.164.448 38.149,0 CUDA_KERNEL srad_cuda_2(float *, float *, float *, float *, float *, float *, int, int, float, float)

Mean: 8051787.776
Standard Deviation: 559809.2896958475
