13,0 2.910.432 1 2.910.432,0 2.910.432,0 2.910.432 2.910.432 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.918.048 1 3.918.048,0 3.918.048,0 3.918.048 3.918.048 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.891.008 1 3.891.008,0 3.891.008,0 3.891.008 3.891.008 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.881.888 1 3.881.888,0 3.881.888,0 3.881.888 3.881.888 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.846.624 1 3.846.624,0 3.846.624,0 3.846.624 3.846.624 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.882.592 1 3.882.592,0 3.882.592,0 3.882.592 3.882.592 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.908.864 1 3.908.864,0 3.908.864,0 3.908.864 3.908.864 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.891.168 1 3.891.168,0 3.891.168,0 3.891.168 3.891.168 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.889.920 1 3.889.920,0 3.889.920,0 3.889.920 3.889.920 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.825.696 1 3.825.696,0 3.825.696,0 3.825.696 3.825.696 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.891.424 1 3.891.424,0 3.891.424,0 3.891.424 3.891.424 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.880.544 1 3.880.544,0 3.880.544,0 3.880.544 3.880.544 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.884.160 1 3.884.160,0 3.884.160,0 3.884.160 3.884.160 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.857.600 1 3.857.600,0 3.857.600,0 3.857.600 3.857.600 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.896.992 1 3.896.992,0 3.896.992,0 3.896.992 3.896.992 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.856.064 1 3.856.064,0 3.856.064,0 3.856.064 3.856.064 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.878.912 1 3.878.912,0 3.878.912,0 3.878.912 3.878.912 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.866.432 1 3.866.432,0 3.866.432,0 3.866.432 3.866.432 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.892.768 1 3.892.768,0 3.892.768,0 3.892.768 3.892.768 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.865.184 1 3.865.184,0 3.865.184,0 3.865.184 3.865.184 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.834.720 1 3.834.720,0 3.834.720,0 3.834.720 3.834.720 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.888.832 1 3.888.832,0 3.888.832,0 3.888.832 3.888.832 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.888.992 1 3.888.992,0 3.888.992,0 3.888.992 3.888.992 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
